ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781165316.7762651,298.0630898475647,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-954983157,-1201,-15,-0.06405,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165316.8767133,298.163537979126,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-958304930,-1201,-16,-0.06832,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165316.9769278,298.26375246047974,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-961727709,-1201,-17,-0.07259,-16,-0.038256,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.077326,298.364150762558,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-965116828,-1201,-18,-0.07686,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.1774583,298.46428298950195,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-968471964,-1201,-17,-0.07259,-16,-0.038256,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.2778392,298.5646638870239,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-971827538,-1201,-17,-0.07259,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.3780737,298.66489839553833,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-975216491,-1201,-19,-0.08113,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.4787567,298.7655813694,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-978605637,-1201,-18,-0.07686,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.578916,298.865740776062,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-981961166,-1201,-20,-0.0854,-19,-0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.679086,298.9659106731415,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-985316437,-1201,-19,-0.08113,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.779134,299.065958738327,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-988672018,-1201,-18,-0.07686,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.879186,299.16601061820984,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-991960209,-1201,-17,-0.07259,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165317.9796145,299.26643919944763,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-995382999,-1201,-18,-0.07686,-17,-0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.0801368,299.366961479187,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-998738504,-1201,-18,-0.07686,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.1803067,299.4671313762665,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1002127338,-1201,-20,-0.0854,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.2804325,299.5672571659088,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1005482915,-1201,-20,-0.0854,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.3808486,299.6676733493805,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1008804672,-1201,-18,-0.07686,-19,-0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.4810898,299.7679145336151,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1012227391,-1201,-21,-0.08967,-19,-0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.581432,299.86825680732727,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1015582864,-1201,-20,-0.0854,-18,-0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.6818638,299.9686884880066,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1018971653,-1201,-22,-0.09394,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.7823582,300.0691828727722,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,3,0,-1021990301,-698,-5,-0.02135,-7,-0.016737,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.8827236,300.16954827308655,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1020668494,1154,18,0.07686,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165318.9827864,300.269611120224,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1017413481,1199,21,0.08967,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.0832927,300.3701174259186,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1014024240,1200,24,0.10248,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.1836958,300.4705204963684,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1010702382,1200,21,0.08967,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.2837477,300.5705723762512,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1007313374,1200,19,0.08113,18,0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.3841708,300.6709954738617,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1003924424,1199,19,0.08113,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.484417,300.7712416648865,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1000569190,1199,19,0.08113,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.584529,300.8713536262512,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-997213643,1199,22,0.09394,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.6848173,300.9716420173645,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-993891856,1199,22,0.09394,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.785098,301.07192277908325,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-990502832,1200,22,0.09394,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.8853712,301.17219591140747,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-987180938,1199,19,0.08113,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165319.9858923,301.27271699905396,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-983792226,1199,19,0.08113,22,0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.085965,301.37278962135315,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-980369828,1199,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.1860418,301.47286653518677,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-977048057,1199,22,0.09394,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.2861533,301.57297801971436,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-973658974,1200,20,0.0854,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.386455,301.67327976226807,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-970303583,1199,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.486746,301.7735707759857,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-966948321,1199,20,0.0854,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.5867722,301.873596906662,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-963626273,1199,19,0.08113,22,0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.686797,301.9736216068268,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-960270965,1199,20,0.0854,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.7872808,302.0741055011749,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-956881870,1200,22,0.09394,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.8873935,302.1742181777954,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-953526559,1199,21,0.08967,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165320.9877892,302.2746138572693,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-950171357,1199,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.0881052,302.37492990493774,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-946782374,1199,23,0.09821,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.1886427,302.4754674434662,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-943427117,1199,19,0.08113,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.2892365,302.5760612487793,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-940038007,1200,21,0.08967,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.3894734,302.6762981414795,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-936649126,1199,20,0.0854,22,0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.4896472,302.7764718532562,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-933361006,1199,22,0.09394,22,0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.589972,302.8767967224121,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-929972003,1199,24,0.10248,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.6902168,302.9770414829254,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-926583124,1199,21,0.08967,18,0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.7907565,303.07758116722107,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-923227420,1200,21,0.08967,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.8908637,303.17768836021423,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-919838510,1200,20,0.0854,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165321.991171,303.27799558639526,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-916449556,1200,19,0.08113,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.0915735,303.37839818000793,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-913094227,1200,20,0.0854,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.1919112,303.4787359237671,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-909738980,1199,19,0.08113,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.2921183,303.5789430141449,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-906349758,1200,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.3924792,303.6793038845062,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-902994464,1199,20,0.0854,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.4925807,303.7794053554535,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-899639162,1200,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.5930123,303.8798370361328,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-896283870,1200,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.6934068,303.9802315235138,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-892895160,1199,19,0.08113,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.7938628,304.0806875228882,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-889572930,1200,21,0.08967,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.8939269,304.18075156211853,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-886184089,1199,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165322.9941444,304.2809691429138,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-882828654,1200,20,0.0854,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.0943186,304.3811433315277,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-879506860,1200,20,0.0854,21,0.050211,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.1945171,304.48134183883667,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-876084554,1199,19,0.08113,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.294632,304.58145666122437,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-872728849,1200,21,0.08967,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.3948023,304.681627035141,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-869340051,1200,23,0.09821,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.4949934,304.781818151474,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-865984527,1200,21,0.08967,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.5951529,304.881977558136,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-862662860,1199,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.6955419,304.98236656188965,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-859274094,1199,20,0.0854,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.795982,305.08280658721924,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-855918469,1200,20,0.0854,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165323.8967545,305.1835792064667,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-852596707,1199,20,0.0854,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
