ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781156486.732124,2.724090814590454,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8403,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156486.8326807,2.8246474266052246,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8401,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156486.9330697,2.9250364303588867,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8399,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.0335414,3.025508165359497,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8395,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.1338582,3.1258249282836914,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8399,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.2343006,3.2262673377990723,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8395,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.3386214,3.3305881023406982,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8395,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.4387462,3.430712938308716,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8403,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.5393252,3.531291961669922,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8403,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156487.6394262,3.6313929557800293,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_124123,delta-asda-b3-e,1616,VE|SOD|TR,1,0,8407,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
