ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172029.8764253,58.99073672294617,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1101589504,615,72,0.30744,79,0.188889,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172029.9765124,59.09082388877869,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1099902880,583,94,0.40138,94,0.224754,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.0768113,59.19112277030945,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1098189544,603,-5,-0.02135,-4,-0.009564,308,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.177105,59.29141640663147,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1096502870,602,9,0.03843,7,0.016737,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.2775197,59.391831159591675,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1094830821,598,25,0.10675,23,0.054993,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.3775861,59.49189758300781,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1093168157,593,73,0.31171,72,0.172152,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.4779663,59.59227776527405,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1091499438,614,72,0.30744,75,0.179325,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.5788891,59.69320058822632,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1089810435,598,60,0.2562,59,0.141069,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.6792588,59.79357028007507,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1088104687,601,31,0.13237,30,0.07173,308,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.7794628,59.89377427101135,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1086412189,605,22,0.09394,29,0.069339,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.8796618,59.99397325515747,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1084752296,605,64,0.27328,67,0.160197,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172030.979781,60.09409236907959,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1083081375,593,91,0.38857,95,0.227145,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.0804975,60.19480895996094,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1081349056,597,2,0.00854,3,0.007173,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.1809998,60.29531121253967,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1079691354,602,5,0.02135,7,0.016737,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.2814052,60.39571666717529,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1077987008,599,32,0.13664,31,0.074121,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.3814647,60.49577617645264,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1076344079,594,78,0.33306,79,0.188889,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.4821103,60.59642171859741,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1074652661,616,64,0.27328,63,0.150633,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.5825605,60.6968719959259,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1072967213,599,58,0.24766,58,0.138678,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.6831846,60.79749608039856,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1071269024,612,43,0.18361,44,0.105204,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.7832732,60.897584676742554,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1069585326,598,30,0.1281,28,0.066948,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.8836067,60.997918128967285,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1067918552,599,62,0.26474,63,0.150633,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172031.9841099,61.09842133522034,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1066214935,615,49,0.20923,54,0.129114,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.084218,61.19852948188782,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1064493078,592,17,0.07259,20,0.04782,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.1845918,61.29890322685242,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1062846918,606,2,0.00854,2,0.004782,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.2850602,61.39937162399292,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1061146672,592,55,0.23485,53,0.126723,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.385258,61.49956941604614,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1059479291,606,59,0.25193,57,0.136287,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.4857762,61.60008764266968,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1057787913,610,62,0.26474,62,0.148242,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.5860195,61.70033097267151,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1056105383,600,52,0.22204,52,0.124332,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.6862414,61.80055284500122,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1054406020,608,36,0.15372,42,0.100422,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.7868116,61.901123046875,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1052725212,598,33,0.14091,33,0.078903,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.8872862,62.00159764289856,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1051073135,605,54,0.23058,54,0.129114,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172032.9877825,62.10209393501282,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1049397124,618,33,0.14091,39,0.093249,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.0880063,62.20231771469116,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1047682820,596,13,0.05551,13,0.031083,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.1883147,62.30262613296509,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1045967434,603,3,0.01281,4,0.009564,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.2887588,62.40307021141052,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1044333492,600,29,0.12383,32,0.076512,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.3887877,62.50309920310974,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1042662282,592,95,0.40565,94,0.224754,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.4891162,62.60342764854431,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1040973829,612,51,0.21777,53,0.126723,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.589622,62.70393347740173,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1039279289,602,52,0.22204,53,0.126723,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.6899793,62.804290771484375,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1037593681,597,47,0.20069,46,0.109986,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.790162,62.904473543167114,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1035876941,609,20,0.0854,20,0.04782,308,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.8901894,63.00450086593628,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1034245914,612,55,0.23485,55,0.131505,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172033.9903045,63.104615926742554,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1032550650,637,47,0.20069,51,0.121941,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.090821,63.205132484436035,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1030849477,597,-3,-0.01281,-4,-0.009564,308,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.190903,63.305214405059814,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1029159176,602,7,0.02989,6,0.014346,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.2909758,63.40528726577759,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1027488571,600,26,0.11102,26,0.062166,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.3914518,63.50576329231262,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1025852077,588,102,0.43554,98,0.234318,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.4918914,63.606202840805054,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1024146103,613,54,0.23058,53,0.126723,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.591964,63.70627546310425,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1022451655,604,52,0.22204,51,0.121941,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.6922321,63.806543588638306,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1020753842,600,51,0.21777,52,0.124332,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.7927165,63.90702795982361,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1019098934,612,13,0.05551,13,0.031083,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.8931909,64.00750231742859,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1017435663,632,37,0.15799,36,0.086076,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172034.9937723,64.10808372497559,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1015743932,615,68,0.29036,70,0.16737,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.0938172,64.2081286907196,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1013990379,596,0,0.0,1,0.002391,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.1939878,64.30829930305481,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1012332150,602,8,0.03416,7,0.016737,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.294135,64.40844655036926,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1010678372,601,31,0.13237,25,0.059775,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.394175,64.50848650932312,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1009013010,586,115,0.49105,114,0.272574,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.494314,64.6086254119873,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1007335336,624,38,0.16226,42,0.100422,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.5944095,64.70872092247009,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1005644075,602,57,0.24339,59,0.141069,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.6945477,64.80885910987854,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1003957467,595,50,0.2135,49,0.117159,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.7952325,64.90954399108887,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1002288814,612,15,0.06405,12,0.028692,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.8955917,65.00990319252014,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1000568085,618,40,0.1708,38,0.090858,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172035.995706,65.11001753807068,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-998923949,629,41,0.17507,47,0.112377,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.0962105,65.21052193641663,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-997231597,598,3,0.01281,3,0.007173,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.1965847,65.31089615821838,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-995504833,601,8,0.03416,7,0.016737,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.2969427,65.41125416755676,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-993835020,600,32,0.13664,27,0.064557,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.396985,65.51129651069641,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-992199280,587,106,0.45262,103,0.246273,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.497394,65.61170554161072,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-990491144,611,50,0.2135,50,0.11955,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.5977767,65.71208810806274,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-988796917,604,51,0.21777,51,0.121941,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
1781172036.6978283,65.81213974952698,E2_LOAD_MED_INERTIA,E2_LOAD_MED_INERTIA_R02_20260611_165930,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-987150251,596,55,0.23485,55,0.131505,307,47,4270,2391,6000,,600,,,,load_medium,pre_emergency_proxy,0,inertia_medium,cw,"E2: medium inertia, pre-emergency proxy",servo-app/lab-0.1
