ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781162834.9453843,43.037713050842285,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-265,0,-15,-0.06405,-15,-0.035865,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.0459833,43.138312101364136,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-169,0,-13,-0.05551,-14,-0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.1463292,43.23865795135498,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,29372,34,13,0.05551,12,0.028692,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.3187068,43.41103553771973,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,18183,-27,-17,-0.07259,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.418917,43.51124572753906,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,440,-1,-16,-0.06832,-17,-0.040647,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.5194583,43.61178708076477,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,44531,9,13,0.05551,14,0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.6199622,43.71229100227356,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50114,0,10,0.0427,10,0.02391,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.7200954,43.812424182891846,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,2669,-5,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.8206093,43.91293811798096,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,24291,48,11,0.04697,12,0.028692,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162835.921607,44.013935804367065,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49155,2,13,0.05551,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.021924,44.11425280570984,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,9242,-15,-18,-0.07686,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.1221263,44.214455127716064,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,52,-1,-16,-0.06832,-15,-0.035865,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.2225688,44.314897537231445,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,44934,9,14,0.05978,14,0.033474,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.3226926,44.41502141952515,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50134,0,10,0.0427,10,0.02391,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.4231567,44.515485525131226,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,2451,-5,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.523655,44.615983724594116,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,24333,48,11,0.04697,11,0.026301,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.623827,44.716155767440796,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49191,2,13,0.05551,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.7244115,44.81674027442932,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,10463,-16,-17,-0.07259,-17,-0.040647,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.8348923,44.927221059799194,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-78,0,-16,-0.06832,-15,-0.035865,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162836.935374,45.02770280838013,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-247,0,-13,-0.05551,-15,-0.035865,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.035659,45.1279878616333,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-114,0,-13,-0.05551,-13,-0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.1360295,45.22835826873779,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,42266,13,14,0.05978,14,0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.2361772,45.328505992889404,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,50066,0,11,0.04697,11,0.026301,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.3362799,45.428608655929565,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,4846,-8,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.4366162,45.528944969177246,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-167,0,-15,-0.06405,-15,-0.035865,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.5373492,45.62967801094055,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,47693,4,14,0.05978,12,0.028692,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.637925,45.73025369644165,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50229,0,10,0.0427,10,0.02391,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.7382655,45.830594301223755,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50154,0,10,0.0427,9,0.021519,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.8386185,45.93094730377197,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,28084,-52,-15,-0.06405,-14,-0.033474,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162837.9392414,46.03157019615173,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,837,-2,-17,-0.07259,-17,-0.040647,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.03982,46.13214874267578,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,39745,16,13,0.05551,13,0.031083,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.1400778,46.23240661621094,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,49938,1,11,0.04697,12,0.028692,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.2406423,46.33297109603882,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50215,0,9,0.03843,9,0.021519,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.3411224,46.4334511756897,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50102,0,8,0.03416,8,0.019128,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.4412298,46.53355860710144,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,4730,-8,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.5412958,46.63362455368042,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-130,0,-14,-0.05978,-15,-0.035865,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.6414502,46.733778953552246,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,48436,3,12,0.05124,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.7415674,46.83389616012573,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50215,0,10,0.0427,10,0.02391,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.8418148,46.93414354324341,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50150,0,8,0.03416,8,0.019128,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162838.9425883,47.03491711616516,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,26438,-51,-16,-0.06832,-14,-0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.0431242,47.13545298576355,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,809,-2,-17,-0.07259,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.1435328,47.2358615398407,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,39787,16,13,0.05551,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.2440457,47.33637452125549,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49962,1,11,0.04697,11,0.026301,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.3442423,47.43657112121582,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5206,-9,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.44452,47.53684878349304,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-159,0,-14,-0.05978,-15,-0.035865,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.545088,47.63741683959961,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,48256,4,13,0.05551,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.645472,47.73780083656311,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,23268,-41,-16,-0.06832,-16,-0.038256,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.7457182,47.83804702758789,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,669,-2,-18,-0.07686,-16,-0.038256,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.8460588,47.938387632369995,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,40754,15,14,0.05978,13,0.031083,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162839.946131,48.03845977783203,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,50004,1,13,0.05551,12,0.028692,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.046621,48.13894987106323,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5727,-10,-19,-0.08113,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.1467464,48.23907518386841,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-130,0,-7,-0.02989,-14,-0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.247437,48.339765787124634,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,48306,3,13,0.05551,12,0.028692,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.3476627,48.43999147415161,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50225,0,10,0.0427,10,0.02391,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.448436,48.540764808654785,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50150,0,8,0.03416,9,0.021519,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.5485437,48.64087247848511,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,23977,-47,-16,-0.06832,-16,-0.038256,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.649101,48.741429805755615,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,747,-2,-16,-0.06832,-17,-0.040647,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.749479,48.84180784225464,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,41019,14,13,0.05551,13,0.031083,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.849951,48.94227981567383,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,50004,1,12,0.05124,11,0.026301,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162840.950389,49.042717695236206,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,3508,-6,-17,-0.07259,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.050768,49.143096685409546,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,16635,51,10,0.0427,5,0.011955,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.1512187,49.243547439575195,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49023,2,12,0.05124,11,0.026301,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.251624,49.343952894210815,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,11545,-18,-18,-0.07686,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.3524485,49.44477725028992,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,160,-1,-16,-0.06832,-16,-0.038256,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.4527128,49.54504156112671,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,45082,8,14,0.05978,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.5532672,49.64559602737427,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,4663,RTSO|SO|OE|VE|QS|ACK,1,0,49726,-7,-14,-0.05978,-22,-0.052602,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.6538372,49.74616599082947,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,1267,-3,-16,-0.06832,-18,-0.043038,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.7544508,49.846779584884644,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-277,0,-14,-0.05978,-14,-0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.8545163,49.946845054626465,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-179,0,-13,-0.05551,-13,-0.031083,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162841.9546416,50.04697036743164,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-80,0,-12,-0.05124,-12,-0.028692,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.0561876,50.14851641654968,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,44299,10,14,0.05978,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.1566205,50.2489492893219,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,50128,0,9,0.03843,11,0.026301,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.2575128,50.349841594696045,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,1890,-3,-17,-0.07259,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.3577876,50.45011639595032,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-221,0,-15,-0.06405,-14,-0.033474,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.458098,50.550426721572876,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-124,0,-14,-0.05978,-13,-0.031083,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.5592756,50.651604413986206,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,24930,49,11,0.04697,11,0.026301,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.6597533,50.752082109451294,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49239,2,13,0.05551,13,0.031083,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.7598865,50.85221529006958,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,9536,-15,-18,-0.07686,-17,-0.040647,301,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781162842.8602352,50.952564001083374,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_142631,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,62,-1,-16,-0.06832,-16,-0.038256,302,49,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
