ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781173728.0766048,67.52112984657288,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425595,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.177147,67.62167191505432,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.2774208,67.72194576263428,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,2,0.004782,306,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.3777106,67.82223558425903,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,306,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.4782977,67.92282271385193,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.5784059,68.02293086051941,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425611,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.6785398,68.12306475639343,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.7787437,68.22326874732971,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.8793714,68.32389640808105,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173728.979562,68.4240870475769,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.079924,68.52444911003113,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.180178,68.62470293045044,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,306,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.2804496,68.72497463226318,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,306,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.3808348,68.82535982131958,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.4809554,68.92548036575317,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.581494,69.02601909637451,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.6818397,69.12636470794678,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.7823765,69.22690153121948,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.8828404,69.32736539840698,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425613,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173729.9835086,69.42803359031677,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.0842044,69.52872943878174,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.1843405,69.62886548042297,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.2845485,69.7290735244751,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425591,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.385258,69.82978296279907,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.485582,69.93010711669922,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.585671,70.03019595146179,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.6861305,70.13065552711487,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.7862115,70.23073649406433,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.8865666,70.33109164237976,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173730.9865932,70.43111824989319,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.0868893,70.531414270401,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.1872942,70.63181924819946,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.2875636,70.73208856582642,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.3877432,70.83226823806763,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.4882867,70.93281173706055,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.5887454,71.0332703590393,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.6889017,71.13342666625977,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.7890775,71.23360252380371,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.8894796,71.33400464057922,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173731.990086,71.43461108207703,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.0902085,71.53473353385925,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.1903498,71.63487482070923,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.290629,71.73515391349792,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.391298,71.83582305908203,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.4920146,71.93653964996338,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.5922742,72.03679919242859,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425599,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.6929026,72.13742756843567,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.7934916,72.2380166053772,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.8937876,72.33831262588501,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173732.9942431,72.43876814842224,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.0945635,72.53908848762512,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.1949866,72.6395115852356,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.295634,72.740159034729,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.395984,72.8405089378357,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.4961987,72.94072365760803,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.596207,73.04073190689087,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.696923,73.14144802093506,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.7974517,73.24197673797607,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425601,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.8978786,73.34240365028381,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173733.9983428,73.44286775588989,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.0990486,73.54357361793518,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.1993606,73.6438856124878,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.2994409,73.74396586418152,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425589,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.3999214,73.84444642066956,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425617,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.5002491,73.94477415084839,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.6006181,74.0451431274414,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.7007356,74.14526057243347,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.8008657,74.24539065361023,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173734.9012105,74.34573554992676,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425595,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.001338,74.44586300849915,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.101571,74.54609608650208,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,2,0.004782,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.2019827,74.64650774002075,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,2,0.00854,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.3022037,74.74672865867615,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.4030192,74.84754419326782,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425605,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.5031428,74.94766783714294,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425611,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781173735.603263,75.04778790473938,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R02_20260611_172739,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,758425607,0,1,0.00427,1,0.002391,307,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
