ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781168186.3454924,18.759793996810913,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5478,-9,-19,-0.08113,-19,-0.045429,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.4455452,18.859846830368042,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-92,0,-17,-0.07259,-17,-0.040647,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.545963,18.960264682769775,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,47928,4,14,0.05978,15,0.035865,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.6462657,19.060567378997803,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,20810,-31,-18,-0.07686,-17,-0.040647,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.746473,19.16077470779419,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,602,-2,-17,-0.07259,-18,-0.043038,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.8470142,19.26131582260132,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,42564,12,15,0.06405,14,0.033474,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168186.9475677,19.36186933517456,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,49995,1,13,0.05551,13,0.031083,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.047873,19.462174654006958,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,3019,-6,-18,-0.07686,-19,-0.045429,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.1481912,19.562492847442627,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,25894,42,12,0.05124,11,0.026301,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.2483852,19.662686824798584,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49107,2,14,0.05978,14,0.033474,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.3489397,19.763241291046143,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50233,0,12,0.05124,11,0.026301,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.449188,19.863489627838135,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50143,0,10,0.0427,10,0.02391,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.5493934,19.96369504928589,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,8921,-14,-18,-0.07686,-18,-0.043038,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.6498399,20.064141511917114,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-26,-1,-16,-0.06832,-17,-0.040647,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.750268,20.16456961631775,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-246,0,-14,-0.05978,-15,-0.035865,306,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.8505375,20.26483917236328,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,-134,0,-14,-0.05978,-14,-0.033474,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168187.9508297,20.365131378173828,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,30672,31,13,0.05551,13,0.031083,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.0508904,20.465192079544067,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49391,2,14,0.05978,14,0.033474,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.1512127,20.56551432609558,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,7923,-13,-19,-0.08113,-19,-0.045429,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.251772,20.66607356071472,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-36,0,-17,-0.07259,-17,-0.040647,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.352483,20.76678466796875,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,47314,5,15,0.06405,15,0.035865,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.452818,20.867119550704956,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,21826,-33,-17,-0.07259,-17,-0.040647,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.5532827,20.967584371566772,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,670,-2,-17,-0.07259,-18,-0.043038,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.6535294,21.06783103942871,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,42052,12,14,0.05978,15,0.035865,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
1781168188.7539623,21.168263912200928,B1_ACC_DEC_SLOW,B1_ACC_DEC_SLOW_R01_20260611_155606,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,49963,0,12,0.05124,13,0.031083,305,47,4270,2391,6000,,600,,,,acceleration,normal,0,no_load,cw,B1: slow acc/dec,servo-app/lab-0.1
