ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172376.8853836,16.452516078948975,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1924621913,900,23,0.09821,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172376.9858317,16.552964210510254,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1927163236,901,19,0.08113,14,0.033474,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.0862155,16.653347969055176,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1929679670,898,27,0.11529,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.1863148,16.75344729423523,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1932221822,901,18,0.07686,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.2867494,16.8538818359375,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1934763312,899,18,0.07686,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.3869715,16.95410394668579,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1937254843,901,20,0.0854,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.4871905,17.054322957992554,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1939745647,899,26,0.11102,25,0.059775,306,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.587787,17.154919385910034,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1942338058,901,13,0.05551,15,0.035865,306,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.6882308,17.25536322593689,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1944854445,899,21,0.08967,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.7884035,17.355535984039307,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1947371393,901,15,0.06405,14,0.033474,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.888543,17.45567536354065,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1949887302,899,22,0.09394,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172377.9887347,17.555867195129395,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1952429649,901,12,0.05124,13,0.031083,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.0891402,17.656272649765015,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1954920314,898,16,0.06832,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.1895597,17.7566921710968,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1957462486,901,24,0.10248,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.289712,17.856844425201416,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1960003413,899,23,0.09821,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.3902278,17.95736026763916,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1962495702,901,15,0.06405,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.4902906,18.05742311477661,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1965037018,899,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.59058,18.15771245956421,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1967579041,901,16,0.06832,14,0.033474,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.6909835,18.258116006851196,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1970094658,898,24,0.10248,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.7914963,18.358628749847412,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1972637248,901,18,0.07686,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.8918173,18.45894980430603,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1975103048,899,21,0.08967,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172378.9918559,18.558988332748413,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1977670424,901,26,0.11102,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.0921814,18.659313917160034,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1980185958,899,19,0.08113,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.1927474,18.75987982749939,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1982728682,900,20,0.0854,13,0.031083,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.2932312,18.860363721847534,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1985194318,899,21,0.08967,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.393682,18.960814476013184,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1987761782,901,18,0.07686,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.4937742,19.060906648635864,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1990302455,900,21,0.08967,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.5938213,19.160953760147095,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1992819650,901,19,0.08113,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.6945837,19.26171612739563,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1995360963,899,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.7950988,19.362231254577637,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1997853015,901,18,0.07686,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.8953753,19.462507724761963,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2000393800,899,23,0.09821,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172379.9958086,19.562941074371338,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2002886067,901,16,0.06832,14,0.033474,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.0960524,19.663184881210327,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2005426944,900,18,0.07686,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.1966462,19.763778686523438,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2007969176,900,19,0.08113,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.29668,19.86381244659424,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2010510247,900,18,0.07686,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.3972313,19.96436381340027,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2013002445,900,19,0.08113,15,0.035865,306,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.4978006,20.06493306159973,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2015543891,900,20,0.0854,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.5979464,20.16507887840271,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2018085784,901,20,0.0854,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.6981125,20.265244960784912,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2020576244,900,21,0.08967,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.7984507,20.365583181381226,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2023118672,900,20,0.0854,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.8988113,20.465943813323975,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2025634929,900,21,0.08967,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172380.9989722,20.566104650497437,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2028151938,901,21,0.08967,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.099242,20.666374444961548,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2030692965,901,18,0.07686,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.1999679,20.76710033416748,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2033235051,899,15,0.06405,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.3003926,20.867525100708008,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2035726270,900,20,0.0854,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.4006813,20.967813730239868,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2038293347,900,20,0.0854,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.500935,21.06806755065918,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2040784202,900,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.6013951,21.168527603149414,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2043326251,900,20,0.0854,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.701666,21.26879858970642,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2045867752,900,21,0.08967,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.8020616,21.36919403076172,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2048334410,900,20,0.0854,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172381.902282,21.469414472579956,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2050900668,900,15,0.06405,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.0031233,21.570255756378174,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2053392550,900,20,0.0854,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.103566,21.670698404312134,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2055959142,900,15,0.06405,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.2038124,21.770944833755493,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2058475644,900,16,0.06832,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.3041508,21.871283292770386,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2061016966,900,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.4042678,21.971400260925293,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2063508774,899,18,0.07686,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.5045435,22.071676015853882,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2066075701,900,24,0.10248,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.6051207,22.172253131866455,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2068592461,901,18,0.07686,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.7059195,22.273051977157593,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2071082998,900,16,0.06832,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.8060246,22.373157024383545,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2073650175,900,24,0.10248,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172382.9065375,22.47367000579834,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2076191834,900,26,0.11102,27,0.064557,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.006997,22.574129581451416,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2078708744,900,19,0.08113,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.1072936,22.674426078796387,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2081224868,900,13,0.05551,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.2077668,22.77489924430847,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2083766807,900,20,0.0854,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.3083425,22.87547492980957,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2086283041,899,19,0.08113,22,0.052602,306,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.4088817,22.976014137268066,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2088800049,900,21,0.08967,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.5091636,23.076296091079712,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2091315889,900,15,0.06405,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.6096303,23.17676281929016,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2093858158,900,23,0.09821,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.709798,23.276930570602417,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2096349176,900,15,0.06405,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.8100073,23.377139806747437,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2098916583,900,18,0.07686,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172383.9103997,23.477532148361206,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2101407264,900,22,0.09394,20,0.04782,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.0105743,23.577706813812256,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2103949469,900,23,0.09821,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.1112926,23.678425073623657,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2106490873,900,22,0.09394,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.2117512,23.778883695602417,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2109033040,901,21,0.08967,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.3122404,23.8793728351593,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2111548642,900,16,0.06832,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.4125838,23.979716300964355,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2114090970,900,24,0.10248,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.512879,24.08001136779785,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2116582161,900,15,0.06405,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.6131938,24.180326223373413,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2119099313,900,20,0.0854,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.7137105,24.280843019485474,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2121665286,901,22,0.09394,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.8139768,24.3811092376709,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2124156824,900,22,0.09394,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172384.914723,24.481855392456055,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2126698355,899,22,0.09394,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.0152347,24.582367181777954,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2129215507,900,21,0.08967,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.1155624,24.682694911956787,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2131781892,901,20,0.0854,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
